pub_id,topic,disseminationdata,sent_time,sub_id,received_time,Num_topics_subscribed,latency,receivedFromBroker
pub,location,Asia,22-20-38-302,sub,22-20-38-303,2,1.0,False
pub,temperature,-48,22-20-38-303,sub,22-20-38-304,2,1.0,False
pub,location,Australia,22-20-39-306,sub,22-20-39-307,2,1.0,False
pub,temperature,43,22-20-39-307,sub,22-20-39-308,2,1.0,False
pub,location,Europe,22-20-40-311,sub,22-20-40-312,2,1.0,False
pub,temperature,-29,22-20-40-312,sub,22-20-40-313,2,1.0,False
pub,location,Asia,22-20-41-316,sub,22-20-41-317,2,1.0,False
pub,temperature,-58,22-20-41-317,sub,22-20-41-318,2,1.0,False
pub,location,Europe,22-20-42-320,sub,22-20-42-322,2,2.0,False
pub,temperature,85,22-20-42-322,sub,22-20-42-325,2,3.0,False
pub,location,Asia,22-20-43-326,sub,22-20-43-327,2,1.0,False
pub,temperature,72,22-20-43-327,sub,22-20-43-328,2,1.0,False
pub,location,Australia,22-20-44-329,sub,22-20-44-331,2,2.0,False
pub,temperature,73,22-20-44-331,sub,22-20-44-333,2,2.0,False
pub,location,Asia,22-21-15-662,pingu,22-21-15-662,3,0.0,False
pub,weather,cloudy,22-21-15-662,pingu,22-21-15-665,3,3.0,False
pub,humidity,85.44070304382568,22-21-15-662,pingu,22-21-15-666,3,4.0,False
pub,location,Europe,22-21-16-664,pingu,22-21-16-665,3,1.0,False
pub,weather,rainy,22-21-16-664,pingu,22-21-16-666,3,2.0,False
pub,humidity,44.7664725841803,22-21-16-665,pingu,22-21-16-667,3,2.0,False
pub,location,Asia,22-21-17-665,pingu,22-21-17-667,3,2.0,False
pub,weather,foggy,22-21-17-666,pingu,22-21-17-669,3,3.0,False
pub,humidity,38.12977774706883,22-21-17-666,pingu,22-21-17-669,3,3.0,False
pub,location,Australia,22-21-18-669,pingu,22-21-18-670,3,1.0,False
pub,weather,cloudy,22-21-18-669,pingu,22-21-18-671,3,2.0,False
pub,humidity,90.39636613767276,22-21-18-669,pingu,22-21-18-671,3,2.0,False
pub,location,Africa,22-21-19-671,pingu,22-21-19-673,3,2.0,False
pub,weather,cloudy,22-21-19-671,pingu,22-21-19-673,3,2.0,False
pub,humidity,13.512363816511813,22-21-19-672,pingu,22-21-19-674,3,2.0,False
pub,location,Europe,22-21-20-673,pingu,22-21-20-674,3,1.0,False
pub,weather,sunny,22-21-20-673,pingu,22-21-20-675,3,2.0,False
pub,humidity,27.48419715420922,22-21-20-674,pingu,22-21-20-676,3,2.0,False
pub,location,Africa,22-21-21-675,pingu,22-21-21-677,3,2.0,False
pub,weather,rainy,22-21-21-675,pingu,22-21-21-677,3,2.0,False
pub,humidity,84.70539643509728,22-21-21-675,pingu,22-21-21-678,3,3.0,False
pub,location,Australia,22-21-22-677,pingu,22-21-22-678,3,1.0,False
pub,weather,foggy,22-21-22-677,pingu,22-21-22-679,3,2.0,False
pub,humidity,49.66663301874209,22-21-22-678,pingu,22-21-22-680,3,2.0,False
pub,location,America,22-21-23-679,pingu,22-21-23-680,3,1.0,False
pub,weather,cloudy,22-21-23-679,pingu,22-21-23-681,3,2.0,False
pub,humidity,54.29146754381065,22-21-23-679,pingu,22-21-23-682,3,3.0,False
pub,location,Asia,22-21-24-681,pingu,22-21-24-682,3,1.0,False
pub,weather,sunny,22-21-24-681,pingu,22-21-24-683,3,2.0,False
pub,humidity,85.99618173264203,22-21-24-681,pingu,22-21-24-684,3,3.0,False
pub,location,Europe,22-21-25-686,pingu,22-21-25-691,3,5.0,False
pub,weather,icy,22-21-25-687,pingu,22-21-25-695,3,8.0,False
pub,humidity,33.37475367844435,22-21-25-689,pingu,22-21-25-698,3,9.0,False
pub,location,Australia,22-21-26-693,pingu,22-21-26-695,3,2.0,False
pub,weather,sunny,22-21-26-694,pingu,22-21-26-696,3,2.0,False
pub,humidity,52.068892687718254,22-21-26-694,pingu,22-21-26-696,3,2.0,False
pub,location,Europe,22-21-27-696,pingu,22-21-27-697,3,1.0,False
pub,weather,sunny,22-21-27-696,pingu,22-21-27-698,3,2.0,False
pub,humidity,54.76720305723739,22-21-27-696,pingu,22-21-27-698,3,2.0,False
pub,location,Africa,22-21-35-724,pinga,22-21-35-724,1,0.0,False
pub,location,Africa,22-21-36-726,pinga,22-21-36-726,1,0.0,False
pub,location,Africa,22-21-37-729,pinga,22-21-37-729,1,0.0,False
pub,location,Australia,22-21-38-731,pinga,22-21-38-732,1,1.0,False
pub,location,Asia,22-21-39-734,pinga,22-21-39-735,1,1.0,False
pub,location,Africa,22-21-40-737,pinga,22-21-40-737,1,0.0,False
pub,location,America,22-21-41-740,pinga,22-21-41-741,1,1.0,False
pub,location,Australia,22-21-42-744,pinga,22-21-42-745,1,1.0,False
pub,location,Europe,22-21-43-747,pinga,22-21-43-748,1,1.0,False
pub,location,Australia,22-21-44-749,pinga,22-21-44-750,1,1.0,False
pub,location,Europe,22-21-45-753,pinga,22-21-45-754,1,1.0,False
pub,location,Africa,22-21-46-756,pinga,22-21-46-757,1,1.0,False
pub,location,America,22-21-47-759,pinga,22-21-47-760,1,1.0,False
pub,location,Africa,22-21-48-763,pinga,22-21-48-764,1,1.0,False
pub,location,Asia,22-21-49-767,pinga,22-21-49-768,1,1.0,False
pub,location,Africa,22-21-50-770,pinga,22-21-50-770,1,0.0,False
pub,location,Australia,22-21-51-773,pinga,22-21-51-773,1,0.0,False
pub,location,America,22-21-52-776,pinga,22-21-52-777,1,1.0,False
pub,location,Australia,22-21-53-779,pinga,22-21-53-780,1,1.0,False
pub,location,Asia,22-21-54-782,pinga,22-21-54-783,1,1.0,False
pub,airquality,smog,22-22-44-940,pingi,22-22-44-941,8,1.0,False
pub,location,Europe,22-22-44-941,pingi,22-22-44-943,8,2.0,False
pub,pressure,957,22-22-44-941,pingi,22-22-44-944,8,3.0,False
pub,weather,rainy,22-22-44-941,pingi,22-22-44-945,8,4.0,False
pub,sound,62,22-22-44-941,pingi,22-22-44-948,8,7.0,False
pub,temperature,11,22-22-44-942,pingi,22-22-44-949,8,7.0,False
pub,airquality,smog,22-22-45-942,pingi,22-22-45-945,8,3.0,False
pub,location,Australia,22-22-45-943,pingi,22-22-45-945,8,2.0,False
pub,pressure,886,22-22-45-943,pingi,22-22-45-946,8,3.0,False
pub,weather,sunny,22-22-45-943,pingi,22-22-45-947,8,4.0,False
pub,sound,48,22-22-45-943,pingi,22-22-45-948,8,5.0,False
pub,temperature,-16,22-22-45-944,pingi,22-22-45-949,8,5.0,False
pub,airquality,poor,22-22-46-946,pingi,22-22-46-949,8,3.0,False
pub,location,Asia,22-22-46-946,pingi,22-22-46-949,8,3.0,False
pub,pressure,907,22-22-46-947,pingi,22-22-46-950,8,3.0,False
pub,weather,cloudy,22-22-46-947,pingi,22-22-46-950,8,3.0,False
pub,sound,69,22-22-46-947,pingi,22-22-46-951,8,4.0,False
pub,temperature,-79,22-22-46-948,pingi,22-22-46-952,8,4.0,False
pub,airquality,smog,22-22-47-949,pingi,22-22-47-951,8,2.0,False
pub,location,Asia,22-22-47-950,pingi,22-22-47-952,8,2.0,False
pub,pressure,959,22-22-47-950,pingi,22-22-47-953,8,3.0,False
pub,weather,icy,22-22-47-950,pingi,22-22-47-954,8,4.0,False
pub,sound,53,22-22-47-950,pingi,22-22-47-955,8,5.0,False
pub,temperature,52,22-22-47-950,pingi,22-22-47-956,8,6.0,False
pub,airquality,smog,22-22-48-951,pingi,22-22-48-953,8,2.0,False
pub,location,Australia,22-22-48-952,pingi,22-22-48-954,8,2.0,False
pub,pressure,995,22-22-48-952,pingi,22-22-48-955,8,3.0,False
pub,weather,rainy,22-22-48-952,pingi,22-22-48-956,8,4.0,False
pub,sound,74,22-22-48-952,pingi,22-22-48-957,8,5.0,False
pub,temperature,56,22-22-48-952,pingi,22-22-48-959,8,7.0,False
pub,airquality,good,22-22-49-955,pingi,22-22-49-957,8,2.0,False
pub,location,America,22-22-49-955,pingi,22-22-49-957,8,2.0,False
pub,pressure,1003,22-22-49-955,pingi,22-22-49-958,8,3.0,False
pub,weather,sunny,22-22-49-955,pingi,22-22-49-959,8,4.0,False
pub,sound,43,22-22-49-956,pingi,22-22-49-959,8,3.0,False
pub,temperature,-14,22-22-49-956,pingi,22-22-49-960,8,4.0,False
pub,airquality,smog,22-22-50-958,pingi,22-22-50-960,8,2.0,False
pub,location,America,22-22-50-958,pingi,22-22-50-961,8,3.0,False
pub,pressure,995,22-22-50-958,pingi,22-22-50-961,8,3.0,False
pub,weather,sunny,22-22-50-959,pingi,22-22-50-962,8,3.0,False
pub,sound,57,22-22-50-959,pingi,22-22-50-963,8,4.0,False
pub,temperature,63,22-22-50-959,pingi,22-22-50-963,8,4.0,False
pub,airquality,poor,22-22-51-960,pingi,22-22-51-962,8,2.0,False
pub,location,Africa,22-22-51-960,pingi,22-22-51-963,8,3.0,False
pub,pressure,1061,22-22-51-961,pingi,22-22-51-963,8,2.0,False
pub,weather,cloudy,22-22-51-961,pingi,22-22-51-964,8,3.0,False
pub,sound,56,22-22-51-961,pingi,22-22-51-964,8,3.0,False
pub,temperature,-89,22-22-51-961,pingi,22-22-51-965,8,4.0,False
pub,airquality,good,22-22-52-966,pingi,22-22-52-968,8,2.0,False
pub,location,America,22-22-52-966,pingi,22-22-52-969,8,3.0,False
pub,pressure,1082,22-22-52-967,pingi,22-22-52-969,8,2.0,False
pub,weather,cloudy,22-22-52-967,pingi,22-22-52-970,8,3.0,False
pub,sound,92,22-22-52-967,pingi,22-22-52-971,8,4.0,False
pub,temperature,-41,22-22-52-967,pingi,22-22-52-972,8,5.0,False
pub,airquality,good,22-22-53-971,pingi,22-22-53-975,8,4.0,False
pub,location,Europe,22-22-53-971,pingi,22-22-53-976,8,5.0,False
pub,pressure,1006,22-22-53-972,pingi,22-22-53-977,8,5.0,False
pub,weather,icy,22-22-53-972,pingi,22-22-53-977,8,5.0,False
pub,sound,66,22-22-53-972,pingi,22-22-53-978,8,6.0,False
pub,temperature,-66,22-22-53-974,pingi,22-22-53-978,8,4.0,False
pub,airquality,poor,22-22-54-978,pingi,22-22-54-980,8,2.0,False
pub,location,Europe,22-22-54-978,pingi,22-22-54-981,8,3.0,False
pub,pressure,913,22-22-54-979,pingi,22-22-54-981,8,2.0,False
pub,weather,icy,22-22-54-979,pingi,22-22-54-982,8,3.0,False
pub,sound,42,22-22-54-979,pingi,22-22-54-983,8,4.0,False
pub,temperature,75,22-22-54-979,pingi,22-22-54-983,8,4.0,False
pub,airquality,poor,22-22-55-982,pingi,22-22-55-983,8,1.0,False
pub,location,Europe,22-22-55-982,pingi,22-22-55-984,8,2.0,False
pub,pressure,1052,22-22-55-982,pingi,22-22-55-984,8,2.0,False
pub,weather,icy,22-22-55-983,pingi,22-22-55-985,8,2.0,False
pub,sound,55,22-22-55-983,pingi,22-22-55-985,8,2.0,False
pub,temperature,-72,22-22-55-983,pingi,22-22-55-985,8,2.0,False
pub,airquality,smog,22-22-56-985,pingi,22-22-56-987,8,2.0,False
pub,location,America,22-22-56-986,pingi,22-22-56-987,8,1.0,False
pub,pressure,965,22-22-56-986,pingi,22-22-56-988,8,2.0,False
pub,weather,cloudy,22-22-56-986,pingi,22-22-56-988,8,2.0,False
pub,sound,50,22-22-56-986,pingi,22-22-56-988,8,2.0,False
pub,temperature,28,22-22-56-986,pingi,22-22-56-989,8,3.0,False
pub,airquality,smog,22-22-57-988,pingi,22-22-57-990,8,2.0,False
pub,location,Asia,22-22-57-989,pingi,22-22-57-991,8,2.0,False
pub,pressure,954,22-22-57-989,pingi,22-22-57-991,8,2.0,False
pub,weather,icy,22-22-57-989,pingi,22-22-57-992,8,3.0,False
pub,sound,93,22-22-57-989,pingi,22-22-57-993,8,4.0,False
pub,temperature,76,22-22-57-989,pingi,22-22-57-993,8,4.0,False
pub,airquality,good,22-22-58-997,pingi,22-22-59-029,8,32.0,False
pub,location,Australia,22-22-59-014,pingi,22-22-59-076,8,62.0,False
pub,pressure,960,22-22-59-025,pingi,22-22-59-095,8,70.0,False
pub,weather,foggy,22-22-59-060,pingi,22-22-59-143,8,83.0,False
pub,sound,42,22-22-59-076,pingi,22-22-59-149,8,73.0,False
pub,temperature,89,22-22-59-094,pingi,22-22-59-152,8,58.0,False
pub,airquality,poor,22-23-00-099,pingi,22-23-00-101,8,2.0,False
pub,location,Africa,22-23-00-099,pingi,22-23-00-101,8,2.0,False
pub,pressure,984,22-23-00-099,pingi,22-23-00-101,8,2.0,False
pub,weather,cloudy,22-23-00-099,pingi,22-23-00-102,8,3.0,False
pub,sound,61,22-23-00-100,pingi,22-23-00-103,8,3.0,False
pub,temperature,84,22-23-00-100,pingi,22-23-00-103,8,3.0,False
pub,airquality,good,22-23-01-103,pingi,22-23-01-106,8,3.0,False
pub,location,Asia,22-23-01-104,pingi,22-23-01-107,8,3.0,False
pub,pressure,1056,22-23-01-104,pingi,22-23-01-107,8,3.0,False
pub,weather,cloudy,22-23-01-105,pingi,22-23-01-108,8,3.0,False
pub,sound,78,22-23-01-105,pingi,22-23-01-108,8,3.0,False
pub,temperature,58,22-23-01-105,pingi,22-23-01-109,8,4.0,False
pub,airquality,good,22-23-02-107,pingi,22-23-02-110,8,3.0,False
pub,location,Europe,22-23-02-107,pingi,22-23-02-111,8,4.0,False
pub,pressure,988,22-23-02-108,pingi,22-23-02-112,8,4.0,False
pub,weather,sunny,22-23-02-109,pingi,22-23-02-112,8,3.0,False
pub,sound,33,22-23-02-109,pingi,22-23-02-113,8,4.0,False
pub,temperature,-37,22-23-02-110,pingi,22-23-02-113,8,3.0,False
pub,airquality,smog,22-23-03-111,pingi,22-23-03-114,8,3.0,False
pub,location,Asia,22-23-03-112,pingi,22-23-03-115,8,3.0,False
pub,pressure,930,22-23-03-112,pingi,22-23-03-115,8,3.0,False
pub,weather,foggy,22-23-03-112,pingi,22-23-03-116,8,4.0,False
